"Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c","c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","c2g__Transaction__r.c2g__SalesInvoice__c"
"a3h24000000DxThAAK","0.0","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTiAAK","694.07","0.0","a2l24000000U9wkAAC","2017-09-29T15:55:20.000Z","","2433333","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTjAAK","0.0","694.07","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTkAAK","0.0","1737.93","a2l24000000U9wQAAS","2017-09-29T15:55:20.000Z","","2432133","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTlAAK","1737.93","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTmAAK","0.0","44.49","a2l24000000U9wYAAS","2017-09-29T15:55:20.000Z","","243233","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTnAAK","44.49","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxToAAK","0.0","906236.07","a2l24000000U9x8AAC","2017-09-29T15:55:20.000Z","","2437","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTpAAK","906236.07","0.0","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTqAAK","0.0","985347.84","a2l24000000U9x6AAC","2017-09-29T15:55:20.000Z","","2435","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTrAAK","985347.84","0.0","a2l24000000U9x8AAC","2017-09-29T15:55:20.000Z","","2437","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTsAAK","0.0","900000.0","a2l24000000U9x8AAC","2017-09-29T15:55:20.000Z","","2437","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTtAAK","900000.0","0.0","a2l24000000U9x9AAC","2017-09-29T15:55:20.000Z","","2438","a3i24000000M59nAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067953","","","007",""
"a3h24000000DxTuAAK","9.03","0.0","a2l24000000UA2NAAW","2017-09-29T15:55:21.000Z","","68122","a3i24000000M59oAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067954","","","007",""
"a3h24000000DxTvAAK","0.0","9.03","a2l24000000U9x8AAC","2017-09-29T15:55:21.000Z","","2437","a3i24000000M59oAAC","2017-07-31","Célia Pedro","Apuramento de IVA 2017/007","JNL067954","","","007",""
